data,ora,utc,mercato,NORD,CNOR,CSUD,SUD,SICI,SARD,CALA
2024-06-14,20:00,2024-06-14T18:00:00Z,MGP,146.69,156.0,156.0,156.0,156.0,156.0,156.0
2024-06-14,21:00,2024-06-14T19:00:00Z,MGP,119.0,149.07,149.07,149.07,149.07,149.07,149.07
2024-06-14,22:00,2024-06-14T20:00:00Z,MGP,114.0,114.0,114.0,114.0,114.0,114.0,114.0
2024-06-14,23:00,2024-06-14T21:00:00Z,MGP,109.08,109.08,109.08,109.08,109.08,109.08,109.08
2024-06-15,00:00,2024-06-14T22:00:00Z,MGP,105.0,110.1,110.1,110.1,110.1,110.1,110.1
2024-06-15,01:00,2024-06-14T23:00:00Z,MGP,100.0,107.5,107.5,107.5,107.5,107.5,107.5
2024-06-15,02:00,2024-06-15T00:00:00Z,MGP,84.81,107.58,107.58,107.58,107.58,107.58,107.58
2024-06-15,03:00,2024-06-15T01:00:00Z,MGP,84.81,101.41,101.41,101.41,101.41,101.41,101.41
2024-06-15,04:00,2024-06-15T02:00:00Z,MGP,84.81,97.5,97.5,97.5,97.5,97.5,97.5
2024-06-15,05:00,2024-06-15T03:00:00Z,MGP,68.26,99.39,99.39,99.39,99.39,99.39,99.39
2024-06-15,06:00,2024-06-15T04:00:00Z,MGP,78.35,100.0,100.0,100.0,100.0,100.0,100.0
2024-06-15,07:00,2024-06-15T05:00:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2024-06-15,08:00,2024-06-15T06:00:00Z,MGP,104.64,104.64,104.64,104.64,152.1,104.64,104.64
2024-06-15,09:00,2024-06-15T07:00:00Z,MGP,100.0,100.0,100.0,100.0,152.1,100.0,100.0
2024-06-15,10:00,2024-06-15T08:00:00Z,MGP,100.3,100.3,100.3,100.3,152.1,100.3,100.3
2024-06-15,11:00,2024-06-15T09:00:00Z,MGP,100.15,100.15,100.15,100.15,152.1,100.15,100.15
2024-06-15,12:00,2024-06-15T10:00:00Z,MGP,86.0,86.0,86.0,86.0,110.1,86.0,86.0
2024-06-15,13:00,2024-06-15T11:00:00Z,MGP,69.89,69.89,69.89,69.89,110.1,69.89,69.89
2024-06-15,14:00,2024-06-15T12:00:00Z,MGP,71.87,71.87,71.87,71.87,75.0,71.87,71.87
2024-06-15,15:00,2024-06-15T13:00:00Z,MGP,84.47,84.47,84.47,84.47,110.1,84.47,84.47
2024-06-15,16:00,2024-06-15T14:00:00Z,MGP,83.43,83.43,83.43,83.43,147.1,83.43,83.43
2024-06-15,17:00,2024-06-15T15:00:00Z,MGP,94.46,94.46,94.46,94.46,94.46,94.46,94.46
2024-06-15,18:00,2024-06-15T16:00:00Z,MGP,105.0,105.0,105.35,105.35,105.35,105.35,105.35
2024-06-15,19:00,2024-06-15T17:00:00Z,MGP,114.79,118.49,119.81,119.81,119.81,119.81,119.81
2024-06-15,20:00,2024-06-15T18:00:00Z,MGP,115.51,120.48,153.05,153.05,153.05,153.05,153.05
2024-06-15,21:00,2024-06-15T19:00:00Z,MGP,115.51,118.26,155.0,155.0,155.0,155.0,155.0
2024-06-15,22:00,2024-06-15T20:00:00Z,MGP,109.2,109.2,110.1,110.1,110.1,110.1,110.1
2024-06-15,23:00,2024-06-15T21:00:00Z,MGP,100.0,100.0,108.57,108.57,108.57,108.57,108.57
2024-06-16,00:00,2024-06-15T22:00:00Z,MGP,96.08,96.08,110.1,110.1,110.1,110.1,110.1
2024-06-16,01:00,2024-06-15T23:00:00Z,MGP,76.11,76.11,109.0,109.0,109.0,109.0,109.0
2024-06-16,02:00,2024-06-16T00:00:00Z,MGP,77.0,77.0,97.1,97.1,97.1,97.1,97.1
2024-06-16,03:00,2024-06-16T01:00:00Z,MGP,83.71,83.71,100.88,100.88,100.88,100.88,100.88
2024-06-16,04:00,2024-06-16T02:00:00Z,MGP,74.56,74.56,90.0,90.0,90.0,90.0,90.0
2024-06-16,05:00,2024-06-16T03:00:00Z,MGP,72.96,72.96,80.6,80.6,80.6,80.6,80.6
2024-06-16,06:00,2024-06-16T04:00:00Z,MGP,58.35,58.35,58.35,58.35,58.35,58.35,58.35
2024-06-16,07:00,2024-06-16T05:00:00Z,MGP,83.71,83.71,83.71,83.71,83.71,83.71,83.71
2024-06-16,08:00,2024-06-16T06:00:00Z,MGP,88.51,88.51,88.51,88.51,88.51,88.51,88.51
2024-06-16,09:00,2024-06-16T07:00:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2024-06-16,10:00,2024-06-16T08:00:00Z,MGP,83.54,83.54,83.54,83.54,83.54,83.54,83.54
2024-06-16,11:00,2024-06-16T09:00:00Z,MGP,80.15,80.15,80.15,80.15,80.15,80.15,80.15
2024-06-16,12:00,2024-06-16T10:00:00Z,MGP,50.0,50.0,50.0,50.0,50.0,50.0,50.0
2024-06-16,13:00,2024-06-16T11:00:00Z,MGP,20.0,20.0,20.0,20.0,20.0,20.0,20.0
2024-06-16,14:00,2024-06-16T12:00:00Z,MGP,9.65,9.65,9.65,9.65,9.65,9.65,9.65
2024-06-16,15:00,2024-06-16T13:00:00Z,MGP,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-06-16,16:00,2024-06-16T14:00:00Z,MGP,40.0,40.0,40.0,40.0,40.0,40.0,40.0
2024-06-16,17:00,2024-06-16T15:00:00Z,MGP,91.46,91.46,91.46,91.46,91.46,91.46,91.46
2024-06-16,18:00,2024-06-16T16:00:00Z,MGP,105.31,105.31,105.31,105.31,105.31,105.31,105.31
2024-06-16,19:00,2024-06-16T17:00:00Z,MGP,110.49,110.49,110.49,110.49,110.49,110.49,110.49
2024-06-16,20:00,2024-06-16T18:00:00Z,MGP,116.83,116.83,128.55,128.55,128.55,128.55,128.55
2024-06-16,21:00,2024-06-16T19:00:00Z,MGP,115.0,115.06,128.91,128.91,128.91,128.91,128.91
2024-06-16,22:00,2024-06-16T20:00:00Z,MGP,112.0,113.1,113.1,113.1,113.1,113.1,113.1
2024-06-16,23:00,2024-06-16T21:00:00Z,MGP,95.0,95.0,109.0,109.0,109.0,109.0,109.0
2024-06-17,00:00,2024-06-16T22:00:00Z,MGP,84.0,84.0,100.46,100.46,100.46,100.46,100.46
2024-06-17,01:00,2024-06-16T23:00:00Z,MGP,72.43,72.43,100.46,100.46,100.46,100.46,100.46
2024-06-17,02:00,2024-06-17T00:00:00Z,MGP,64.25,64.25,87.56,87.56,87.56,87.56,87.56
2024-06-17,03:00,2024-06-17T01:00:00Z,MGP,75.0,75.0,87.56,87.56,87.56,87.56,87.56
2024-06-17,04:00,2024-06-17T02:00:00Z,MGP,87.45,87.45,90.49,90.49,90.49,90.49,90.49
2024-06-17,05:00,2024-06-17T03:00:00Z,MGP,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2024-06-17,06:00,2024-06-17T04:00:00Z,MGP,115.0,115.0,115.0,115.0,115.0,115.0,115.0
2024-06-17,07:00,2024-06-17T05:00:00Z,MGP,136.43,136.43,136.43,136.43,136.43,136.43,136.43
2024-06-17,08:00,2024-06-17T06:00:00Z,MGP,137.31,137.31,137.31,137.31,137.31,137.31,137.31
2024-06-17,09:00,2024-06-17T07:00:00Z,MGP,121.47,121.47,121.47,121.47,121.47,121.47,121.47
2024-06-17,10:00,2024-06-17T08:00:00Z,MGP,111.19,111.19,111.19,111.19,111.19,111.19,111.19
2024-06-17,11:00,2024-06-17T09:00:00Z,MGP,108.83,108.83,108.83,108.83,108.83,108.83,108.83
2024-06-17,12:00,2024-06-17T10:00:00Z,MGP,97.1,97.1,97.1,97.1,97.1,97.1,97.1
2024-06-17,13:00,2024-06-17T11:00:00Z,MGP,97.1,97.1,97.1,97.1,97.1,97.1,97.1
2024-06-17,14:00,2024-06-17T12:00:00Z,MGP,111.0,111.0,111.0,111.0,111.0,111.0,111.0
2024-06-17,15:00,2024-06-17T13:00:00Z,MGP,111.97,111.97,111.97,111.97,111.97,111.97,111.97
2024-06-17,16:00,2024-06-17T14:00:00Z,MGP,113.82,113.82,113.82,113.82,113.82,113.82,113.82
2024-06-17,17:00,2024-06-17T15:00:00Z,MGP,114.17,114.17,114.17,114.17,114.17,114.17,114.17
2024-06-17,18:00,2024-06-17T16:00:00Z,MGP,126.3,126.3,126.3,126.3,126.3,126.3,126.3
2024-06-17,19:00,2024-06-17T17:00:00Z,MGP,160.0,160.0,160.0,160.0,160.0,160.0,160.0
2024-06-17,20:00,2024-06-17T18:00:00Z,MGP,165.0,165.0,165.0,165.0,165.0,165.0,165.0
2024-06-17,21:00,2024-06-17T19:00:00Z,MGP,165.0,165.0,179.85,179.85,179.85,179.85,179.85
2024-06-17,22:00,2024-06-17T20:00:00Z,MGP,127.95,127.95,152.12,152.12,152.12,152.12,152.12
2024-06-17,23:00,2024-06-17T21:00:00Z,MGP,115.14,115.14,115.14,115.14,115.14,115.14,115.14
2024-06-18,00:00,2024-06-17T22:00:00Z,MGP,110.03,110.03,110.03,110.03,110.03,110.03,110.03
2024-06-18,01:00,2024-06-17T23:00:00Z,MGP,106.45,106.45,106.45,106.45,106.45,106.45,106.45
2024-06-18,02:00,2024-06-18T00:00:00Z,MGP,100.1,100.1,100.1,100.1,100.1,100.1,100.1
2024-06-18,03:00,2024-06-18T01:00:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2024-06-18,04:00,2024-06-18T02:00:00Z,MGP,98.51,98.51,98.51,98.51,98.51,98.51,98.51
2024-06-18,05:00,2024-06-18T03:00:00Z,MGP,105.75,105.75,105.75,105.75,105.75,105.75,105.75
2024-06-18,06:00,2024-06-18T04:00:00Z,MGP,111.21,111.21,111.21,111.21,111.21,111.21,111.21
2024-06-18,07:00,2024-06-18T05:00:00Z,MGP,123.12,123.12,123.12,123.12,123.12,123.12,123.12
2024-06-18,08:00,2024-06-18T06:00:00Z,MGP,115.0,115.0,115.0,115.0,115.0,115.0,115.0
2024-06-18,09:00,2024-06-18T07:00:00Z,MGP,110.03,110.03,110.03,110.03,110.03,110.03,110.03
2024-06-18,10:00,2024-06-18T08:00:00Z,MGP,101.0,101.0,101.0,101.0,101.0,101.0,101.0
2024-06-18,11:00,2024-06-18T09:00:00Z,MGP,96.12,96.12,96.12,96.12,96.12,96.12,96.12
2024-06-18,12:00,2024-06-18T10:00:00Z,MGP,80.0,80.0,80.0,80.0,80.0,80.0,80.0
2024-06-18,13:00,2024-06-18T11:00:00Z,MGP,83.7,83.7,83.7,83.7,83.7,83.7,83.7
2024-06-18,14:00,2024-06-18T12:00:00Z,MGP,93.4,93.4,93.4,93.4,93.4,93.4,93.4
2024-06-18,15:00,2024-06-18T13:00:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2024-06-18,16:00,2024-06-18T14:00:00Z,MGP,101.93,101.93,101.93,101.93,101.93,101.93,101.93
2024-06-18,17:00,2024-06-18T15:00:00Z,MGP,110.03,110.03,110.03,110.03,110.03,110.03,110.03
2024-06-18,18:00,2024-06-18T16:00:00Z,MGP,116.93,116.93,116.93,116.93,116.93,116.93,116.93
2024-06-18,19:00,2024-06-18T17:00:00Z,MGP,141.87,141.87,141.87,141.87,141.87,141.87,141.87
2024-06-18,20:00,2024-06-18T18:00:00Z,MGP,150.55,150.55,150.55,150.55,150.55,150.55,150.55
2024-06-18,21:00,2024-06-18T19:00:00Z,MGP,141.87,141.87,141.87,141.87,141.87,141.87,141.87
2024-06-18,22:00,2024-06-18T20:00:00Z,MGP,115.0,115.0,115.0,115.0,115.0,115.0,115.0
2024-06-18,23:00,2024-06-18T21:00:00Z,MGP,110.03,110.03,110.03,110.03,110.03,110.03,110.03
2024-06-19,00:00,2024-06-18T22:00:00Z,MGP,109.81,109.81,109.81,109.81,109.81,109.81,109.81
2024-06-19,01:00,2024-06-18T23:00:00Z,MGP,107.53,107.53,107.53,107.53,107.53,107.53,107.53
2024-06-19,02:00,2024-06-19T00:00:00Z,MGP,104.17,104.17,104.17,104.17,104.17,104.17,104.17
2024-06-19,03:00,2024-06-19T01:00:00Z,MGP,100.1,100.1,100.1,100.1,100.1,100.1,100.1
2024-06-19,04:00,2024-06-19T02:00:00Z,MGP,99.6,99.6,99.6,99.6,99.6,99.6,99.6
2024-06-19,05:00,2024-06-19T03:00:00Z,MGP,102.5,102.5,102.5,102.5,102.5,102.5,102.5
2024-06-19,06:00,2024-06-19T04:00:00Z,MGP,110.57,110.57,110.57,110.57,110.57,110.57,110.57
2024-06-19,07:00,2024-06-19T05:00:00Z,MGP,113.98,113.98,113.98,113.98,113.98,113.98,113.98
2024-06-19,08:00,2024-06-19T06:00:00Z,MGP,114.59,114.59,114.59,114.59,114.59,114.59,114.59
2024-06-19,09:00,2024-06-19T07:00:00Z,MGP,111.82,111.82,111.82,111.82,111.82,111.82,111.82
2024-06-19,10:00,2024-06-19T08:00:00Z,MGP,108.45,108.45,108.45,108.45,108.45,108.45,108.45
2024-06-19,11:00,2024-06-19T09:00:00Z,MGP,100.25,100.25,100.25,100.25,100.25,100.25,100.25
2024-06-19,12:00,2024-06-19T10:00:00Z,MGP,89.25,89.25,89.25,89.25,89.25,89.25,89.25
2024-06-19,13:00,2024-06-19T11:00:00Z,MGP,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2024-06-19,14:00,2024-06-19T12:00:00Z,MGP,100.1,100.1,100.1,100.1,100.1,100.1,100.1
2024-06-19,15:00,2024-06-19T13:00:00Z,MGP,108.45,108.45,108.45,108.45,108.45,108.45,108.45
2024-06-19,16:00,2024-06-19T14:00:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2024-06-19,17:00,2024-06-19T15:00:00Z,MGP,111.85,111.85,111.85,111.85,111.85,111.85,111.85
2024-06-19,18:00,2024-06-19T16:00:00Z,MGP,115.0,115.0,115.0,115.0,115.0,115.0,115.0
2024-06-19,19:00,2024-06-19T17:00:00Z,MGP,141.53,155.0,155.0,155.0,155.0,155.0,155.0
2024-06-19,20:00,2024-06-19T18:00:00Z,MGP,146.8,146.8,155.0,155.0,155.0,155.0,155.0
2024-06-19,21:00,2024-06-19T19:00:00Z,MGP,131.97,131.97,150.93,150.93,150.93,150.93,150.93
2024-06-19,22:00,2024-06-19T20:00:00Z,MGP,114.5,114.5,114.5,114.5,114.5,114.5,114.5
2024-06-19,23:00,2024-06-19T21:00:00Z,MGP,109.75,109.75,109.75,109.75,109.75,109.75,109.75
2024-06-20,00:00,2024-06-19T22:00:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2024-06-20,01:00,2024-06-19T23:00:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2024-06-20,02:00,2024-06-20T00:00:00Z,MGP,108.44,108.44,108.44,108.44,108.44,108.44,108.44
2024-06-20,03:00,2024-06-20T01:00:00Z,MGP,101.82,101.82,108.44,108.44,108.44,108.44,108.44
2024-06-20,04:00,2024-06-20T02:00:00Z,MGP,100.1,100.1,107.0,107.0,107.0,107.0,107.0
2024-06-20,05:00,2024-06-20T03:00:00Z,MGP,102.32,102.32,108.44,108.44,108.44,108.44,108.44
2024-06-20,06:00,2024-06-20T04:00:00Z,MGP,113.65,113.65,113.65,113.65,113.65,113.65,113.65
2024-06-20,07:00,2024-06-20T05:00:00Z,MGP,114.0,114.0,114.0,114.0,114.0,114.0,114.0
2024-06-20,08:00,2024-06-20T06:00:00Z,MGP,117.42,117.42,117.42,117.42,117.42,117.42,117.42
2024-06-20,09:00,2024-06-20T07:00:00Z,MGP,123.09,123.09,123.09,123.09,123.09,123.09,123.09
2024-06-20,10:00,2024-06-20T08:00:00Z,MGP,114.28,114.28,114.28,114.28,114.28,114.28,114.28
2024-06-20,11:00,2024-06-20T09:00:00Z,MGP,112.38,112.38,112.38,112.38,112.38,112.38,112.38
2024-06-20,12:00,2024-06-20T10:00:00Z,MGP,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2024-06-20,13:00,2024-06-20T11:00:00Z,MGP,106.07,106.07,106.07,106.07,106.07,106.07,106.07
2024-06-20,14:00,2024-06-20T12:00:00Z,MGP,109.51,109.51,109.51,109.51,109.51,109.51,109.51
2024-06-20,15:00,2024-06-20T13:00:00Z,MGP,110.53,110.53,110.53,110.53,110.53,110.53,110.53
2024-06-20,16:00,2024-06-20T14:00:00Z,MGP,115.75,115.75,115.75,115.75,115.75,115.75,115.75
2024-06-20,17:00,2024-06-20T15:00:00Z,MGP,117.57,117.57,117.57,117.57,117.57,117.57,117.57
2024-06-20,18:00,2024-06-20T16:00:00Z,MGP,120.5,120.5,120.5,120.5,120.5,120.5,120.5
2024-06-20,19:00,2024-06-20T17:00:00Z,MGP,148.0,148.0,148.0,148.0,148.0,148.0,148.0
2024-06-20,20:00,2024-06-20T18:00:00Z,MGP,153.62,153.62,157.83,157.83,150.92,157.83,150.92
2024-06-20,21:00,2024-06-20T19:00:00Z,MGP,139.49,139.49,150.0,150.0,150.0,150.0,150.0
2024-06-20,22:00,2024-06-20T20:00:00Z,MGP,114.59,114.59,120.1,120.1,120.1,120.1,120.1
2024-06-20,23:00,2024-06-20T21:00:00Z,MGP,111.2,111.2,111.2,111.2,111.2,111.2,111.2
2024-06-21,00:00,2024-06-20T22:00:00Z,MGP,109.9,109.9,109.9,109.9,109.9,109.9,109.9
2024-06-21,01:00,2024-06-20T23:00:00Z,MGP,106.05,106.05,106.05,106.05,106.05,106.05,106.05
2024-06-21,02:00,2024-06-21T00:00:00Z,MGP,100.64,100.64,101.46,101.46,101.46,101.46,101.46
2024-06-21,03:00,2024-06-21T01:00:00Z,MGP,100.1,100.1,100.1,100.1,100.1,100.1,100.1
2024-06-21,04:00,2024-06-21T02:00:00Z,MGP,100.1,100.1,100.1,100.1,100.1,100.1,100.1
2024-06-21,05:00,2024-06-21T03:00:00Z,MGP,101.46,101.46,101.46,101.46,101.46,101.46,101.46
2024-06-21,06:00,2024-06-21T04:00:00Z,MGP,109.9,109.9,109.9,109.9,109.9,109.9,109.9
2024-06-21,07:00,2024-06-21T05:00:00Z,MGP,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2024-06-21,08:00,2024-06-21T06:00:00Z,MGP,121.0,121.0,121.0,121.0,121.0,121.0,121.0
